Date,AUD,JPY
3/29/2016,0.7553,113.61
3/30/2016,0.7618,112.6
3/31/2016,0.7657,112.63
4/1/2016,0.7651,112.2
4/4/2016,0.7638,111.5
4/5/2016,0.7602,110.85
4/6/2016,0.7558,110.4
4/7/2016,0.7621,109.27
4/8/2016,0.7535,108.74
4/11/2016,0.7559,108.1
4/12/2016,0.7625,108.08
4/13/2016,0.7674,108.65
4/14/2016,0.7656,109.4
4/15/2016,0.7711,109.73
4/18/2016,0.7666,108.02
4/19/2016,0.7788,109.07
4/20/2016,0.7773,109.19
4/21/2016,0.7812,109.7
4/22/2016,0.7762,109.4
4/25/2016,,111.34
4/26/2016,0.771,110.97
4/27/2016,0.7628,111.18
4/28/2016,0.7615,111.74
4/29/2016,0.7655,111.74
5/2/2016,0.7607,106.4
5/3/2016,0.7571,
5/4/2016,0.7501,
5/5/2016,0.75,
5/6/2016,0.7394,107.36
5/9/2016,0.7371,107.55
5/10/2016,0.7328,108.45
5/11/2016,0.7363,108.83
5/12/2016,0.7335,108.38
5/13/2016,0.73,108.8
5/16/2016,0.7279,108.8
5/17/2016,0.7348,109.02
5/18/2016,0.7279,109.54
5/19/2016,0.7193,110.07
5/20/2016,0.7239,110
5/23/2016,0.7242,109.8
5/24/2016,0.7191,109.28
5/25/2016,0.7207,110.15
5/26/2016,0.7214,109.7
5/27/2016,0.7227,109.9
5/31/2016,0.7242,111.09
6/1/2016,0.727,110.69
6/2/2016,0.7239,109.05
6/3/2016,0.7246,108.96
6/6/2016,0.7331,106.94
6/7/2016,0.7427,107.77
6/8/2016,0.7454,107.05
6/9/2016,0.7465,106.6
6/10/2016,0.7415,107.08
6/13/2016,,106.18
6/14/2016,0.7401,106
6/15/2016,0.7374,106.1
6/16/2016,0.7391,104.7
6/17/2016,0.7389,104.7
6/20/2016,0.7444,104.65
6/21/2016,0.7473,104.1
6/22/2016,0.7461,104.5
6/23/2016,0.7533,104.65
6/24/2016,0.7387,101.5
6/27/2016,0.7409,102.25
6/28/2016,0.7398,102.05
6/29/2016,0.7387,102.4
6/30/2016,0.7426,102.9
7/1/2016,0.746,102.9
7/5/2016,0.7517,102.17
7/6/2016,0.7436,100.9
7/7/2016,0.7521,100.95
7/8/2016,0.7488,100.9
7/11/2016,0.7559,100.72
7/12/2016,0.7588,103
7/13/2016,0.7602,104.3
7/14/2016,0.7611,104.15
7/15/2016,0.7626,105.65
7/18/2016,0.76,
7/19/2016,0.7529,105.9
7/20/2016,0.7501,106.01
7/21/2016,0.7487,107.21
7/22/2016,0.7476,105.86
7/25/2016,0.7485,106.43
7/26/2016,0.7523,104.4
7/27/2016,0.7482,105.15
7/28/2016,0.7525,104.85
7/29/2016,0.7522,104
8/1/2016,,102.44
8/2/2016,0.7547,102.45
8/3/2016,0.7589,101.25
8/4/2016,0.7607,101.35
8/5/2016,0.766,101.25
8/8/2016,0.761,102.1
8/9/2016,0.7631,102.35
8/10/2016,0.7695,101.5
8/11/2016,0.7701,
8/12/2016,0.7691,102.04
8/15/2016,0.7657,101.3
8/16/2016,0.7698,100.28
8/17/2016,0.7671,100.5
8/18/2016,0.7711,99.8
8/19/2016,0.7644,100.35
8/22/2016,0.7589,100.76
8/23/2016,0.7642,100.13
8/24/2016,0.7603,100.35
8/25/2016,0.7631,100.45
8/26/2016,0.764,100.45
8/29/2016,0.7551,101.92
8/30/2016,0.7569,101.94
8/31/2016,0.7514,102.96
9/1/2016,0.7538,103.37
9/2/2016,0.7559,103.3
9/6/2016,0.7629,103.5
9/7/2016,0.7678,101.45
9/8/2016,0.7698,101.66
9/9/2016,0.7652,102.25
9/12/2016,0.7533,102.63
9/13/2016,0.7536,101.9
9/14/2016,0.748,103.1
9/15/2016,0.7469,102.49
9/16/2016,0.7511,101.95
9/19/2016,0.7544,
9/20/2016,0.7542,101.92
9/21/2016,0.7555,101.78
9/22/2016,0.7637,
9/23/2016,0.7637,101
9/26/2016,0.7624,100.8
9/27/2016,0.7666,100.78
9/28/2016,0.7682,100.58
9/29/2016,0.7684,101.4
9/30/2016,0.763,101.08
10/3/2016,,101.41
10/4/2016,0.7672,102
10/5/2016,0.7633,102.85
10/6/2016,0.7596,103.46
10/7/2016,0.7573,103.8
10/11/2016,0.7552,103.95
10/12/2016,0.7577,103.63
10/13/2016,0.7537,104.5
10/14/2016,0.7582,103.82
10/17/2016,0.7599,104.2
10/18/2016,0.7671,103.82
10/19/2016,0.7666,103.8
10/20/2016,0.767,103.63
10/21/2016,0.763,104.12
10/24/2016,0.7615,103.94
10/25/2016,0.7629,104.46
10/26/2016,0.7683,104.35
10/27/2016,0.7631,104.56
10/28/2016,0.7597,105.25
10/31/2016,0.7613,104.8
11/1/2016,0.7653,104.85
11/2/2016,0.7624,103.82
11/3/2016,0.7668,
11/4/2016,0.768,103.06
11/7/2016,0.7674,104.44
11/8/2016,0.77,104.45
11/9/2016,0.7596,101.9
11/10/2016,0.7661,105.9
11/11/2016,0.7618,106.7
11/14/2016,0.7546,107.5
11/15/2016,0.7558,107.9
11/16/2016,0.7552,109
11/17/2016,0.7478,109.15
11/18/2016,0.7394,110.6
11/21/2016,0.7324,110.93
11/22/2016,0.7398,110.5
11/23/2016,0.7427,
11/28/2016,0.7477,112.1
11/29/2016,0.7477,112.05
11/30/2016,0.7474,112.39
12/1/2016,0.7408,114.4
12/2/2016,0.7411,113.73
12/5/2016,0.7453,113.8
12/6/2016,0.7459,113.68
12/7/2016,0.743,114.25
12/8/2016,0.7497,113.4
12/9/2016,0.7459,114.45
12/12/2016,0.7453,115.5
12/13/2016,0.7493,115.18
12/14/2016,0.7492,115.17
12/15/2016,0.7421,117.65
12/16/2016,0.7362,118.2
12/19/2016,0.7293,117.33
12/20/2016,0.7254,117.24
12/21/2016,0.726,117.93
12/22/2016,0.7235,117.55
12/23/2016,0.7205,
12/27/2016,,117.38
12/28/2016,0.7202,117.6
12/29/2016,0.7205,116.75
12/30/2016,0.7236,116.8
1/3/2017,0.7234,
1/4/2017,0.724,117.93
1/5/2017,0.7302,116.6
1/6/2017,0.7318,115.7
1/9/2017,0.731,
1/10/2017,0.7374,115.99
1/11/2017,0.7381,116
1/12/2017,0.7462,115.05
1/13/2017,0.7485,114.99
1/17/2017,0.75,114.12
1/18/2017,0.7552,113.05
1/19/2017,0.7522,114.8
1/23/2017,0.7562,113.88
1/24/2017,0.7576,112.78
1/25/2017,0.7543,113.5
1/26/2017,,113.36
1/27/2017,0.7528,115
1/30/2017,0.7552,114.4
1/31/2017,0.7567,113.6
2/1/2017,0.7566,113
2/2/2017,0.7638,112.5
2/3/2017,0.7653,113
2/6/2017,0.7665,112.55
2/7/2017,0.7671,111.85
2/8/2017,0.7632,112.4
2/9/2017,0.7625,112.18
2/10/2017,0.7645,113.7
2/13/2017,0.7665,113.9
2/14/2017,0.7678,113.67
2/15/2017,0.7671,114.33
2/16/2017,0.7713,113.85
2/17/2017,0.7709,113.44
2/21/2017,0.7668,113.5
2/22/2017,0.7691,113.58
2/23/2017,0.7687,113.36
2/24/2017,0.7717,112.85
2/27/2017,0.7695,112.15
2/28/2017,0.7688,112.55
3/1/2017,0.7656,113
3/2/2017,0.7655,114
3/3/2017,0.7562,114.25
3/6/2017,0.7573,113.8
3/7/2017,0.762,114
3/8/2017,0.759,113.67
3/9/2017,0.7514,114.44
3/10/2017,0.7522,115.2
3/13/2017,,114.85
3/14/2017,,114.85
3/15/2017,0.7574,114.8
3/16/2017,0.7678,113.4
3/17/2017,0.7689,113.45
3/20/2017,0.7724,
3/21/2017,0.7708,112.7
3/22/2017,0.7668,111.51
3/23/2017,0.7662,111.48
3/24/2017,0.7618,111.34
3/27/2017,0.7633,110.39
3/28/2017,0.7615,110.57
3/29/2017,0.7644,111.22
3/30/2017,0.7663,111.35
3/31/2017,0.7644,112.05
4/3/2017,0.7602,111.3
4/4/2017,0.7576,110.49
4/5/2017,0.758,110.79
4/6/2017,0.7542,110.5
4/7/2017,0.7523,110.43
4/10/2017,0.749,111.42
4/11/2017,0.7502,110.8
4/12/2017,0.7499,109.48
4/13/2017,0.7589,108.85
4/14/2017,,109.17
4/17/2017,,108.3
4/18/2017,0.756,109.1
4/19/2017,0.7521,108.55
4/20/2017,0.7507,108.95
4/21/2017,0.7535,109.25
4/24/2017,0.7559,110.04
4/25/2017,,109.92
4/26/2017,0.7516,111.35
4/27/2017,0.7485,111.3
4/28/2017,0.7475,111.25
5/1/2017,0.7486,111.45
5/2/2017,0.7539,112
5/3/2017,0.75,
5/4/2017,0.7408,
5/5/2017,0.7376,
5/8/2017,0.7415,112.75
5/9/2017,0.7352,113.5
5/10/2017,0.7366,113.85
5/11/2017,0.7352,114.15
5/12/2017,0.7385,113.88
5/15/2017,0.7399,113.4
5/16/2017,0.7423,113.49
5/17/2017,0.743,112.65
5/18/2017,0.7457,111.03
5/19/2017,0.7426,111.38
5/22/2017,0.7444,111.48
5/23/2017,0.7497,111.08
5/24/2017,0.745,111.8
5/25/2017,0.751,111.64
5/26/2017,0.7435,111.56
5/30/2017,0.7438,110.85
5/31/2017,0.745,110.95
6/1/2017,0.7403,111
6/2/2017,0.739,111.63
6/5/2017,0.7464,110.56
6/6/2017,0.7493,109.87
6/7/2017,0.754,109.5
6/8/2017,0.755,109.85
6/9/2017,0.7535,110.3
6/12/2017,,110.2
6/13/2017,0.7556,109.99
6/14/2017,0.7551,110.05
6/15/2017,0.7616,109.7
6/16/2017,0.7593,111.08
6/19/2017,0.7614,111.04
6/20/2017,0.7612,111.69
6/21/2017,0.7563,111.37
6/22/2017,0.7558,111.15
6/23/2017,0.7557,111.36
6/26/2017,0.7578,111.31
6/27/2017,0.7599,111.95
6/28/2017,0.7611,112.1
6/29/2017,0.7662,112.29
6/30/2017,0.7692,111.94
7/3/2017,,112.53
7/5/2017,0.7619,113.07
7/6/2017,0.7597,113.05
7/7/2017,0.7585,113.78
7/10/2017,0.7608,114.1
7/11/2017,0.7612,114.18
7/12/2017,0.7653,113.47
7/13/2017,0.7705,113.18
7/14/2017,0.7744,113.5
7/17/2017,0.7812,
7/18/2017,0.7904,112.2
7/19/2017,0.7935,112.05
7/20/2017,0.7924,111.84
7/21/2017,0.7911,111.95
7/24/2017,0.7929,110.89
7/25/2017,0.794,111.3
7/26/2017,0.789,111.9
7/27/2017,0.8046,110.9
7/28/2017,0.797,111.04
7/31/2017,0.7987,110.55
8/1/2017,0.8011,110.3
8/2/2017,0.7962,110.75
8/3/2017,0.7923,110.72
8/4/2017,0.7977,110.1
8/7/2017,,110.75
8/8/2017,0.7923,110.75
8/9/2017,0.7884,109.9
8/10/2017,0.7873,110
8/11/2017,0.7859,
8/14/2017,0.7892,109.37
8/15/2017,0.7852,110.18
8/16/2017,0.7842,110.66
8/17/2017,0.7938,110
8/18/2017,0.7896,109.4
8/21/2017,0.7921,109.26
8/22/2017,0.794,109.25
8/23/2017,0.7894,109.7
8/24/2017,0.7896,109.18
8/25/2017,0.7905,109.6
8/28/2017,0.7943,109.1
8/29/2017,0.7926,108.8
8/30/2017,0.7981,109.85
8/31/2017,0.7898,110.5
9/1/2017,0.7934,110.1
9/5/2017,0.7961,109.32
9/6/2017,0.7993,108.51
9/7/2017,0.7991,109.08
9/8/2017,0.8121,108.36
9/11/2017,0.8055,108.45
9/12/2017,0.8023,109.4
9/13/2017,0.8027,110.15
9/14/2017,0.8,110.47
9/15/2017,0.8001,110.18
9/18/2017,0.8028,
9/19/2017,0.7976,111.5
9/20/2017,0.8029,111.61
9/21/2017,0.7964,112.53
9/22/2017,0.7933,112.05
9/25/2017,0.7966,112.51
9/26/2017,0.7938,111.55
9/27/2017,0.7858,112.42
9/28/2017,0.7813,112.89
9/29/2017,0.7839,112.66
10/2/2017,,112.76
10/3/2017,0.7801,112.93
10/4/2017,0.7859,112.6
10/5/2017,0.7832,112.75
10/6/2017,0.7755,113
10/10/2017,0.7785,112.65
10/11/2017,0.7782,112.33
10/12/2017,0.7817,112.38
10/13/2017,0.7832,112.25
10/16/2017,0.7872,112
10/17/2017,0.7846,112.19
10/18/2017,0.7848,112.21
10/19/2017,0.7852,113
10/20/2017,0.7845,113.17
10/23/2017,0.7826,114
10/24/2017,0.7819,113.37
10/25/2017,0.772,113.91
10/26/2017,0.7706,113.55
10/27/2017,0.7642,114.15
10/30/2017,0.7677,113.74
10/31/2017,0.7673,113.15
11/1/2017,0.7659,113.9
11/2/2017,0.7715,114.02
11/3/2017,0.769,
11/6/2017,0.7655,114.37
11/7/2017,0.768,113.77
11/8/2017,0.7653,113.78
11/9/2017,0.7683,114
11/10/2017,0.7682,113.36
11/13/2017,0.7658,113.66
11/14/2017,0.7632,113.65
11/15/2017,0.7583,113.46
11/16/2017,0.7594,113.03
11/17/2017,0.7574,112.94
11/20/2017,0.7556,112
11/21/2017,0.7537,112.6
11/22/2017,0.7568,112.33
11/27/2017,0.7603,111.4
11/28/2017,0.7611,111.18
11/29/2017,0.7586,111.45
11/30/2017,0.7585,112
12/1/2017,0.7564,112.43
12/4/2017,0.7598,112.75
12/5/2017,0.7651,112.5
12/6/2017,0.7578,112.45
12/7/2017,0.7545,112.4
12/8/2017,0.7512,113.3
12/11/2017,0.7525,113.63
12/12/2017,0.7533,113.48
12/13/2017,0.757,113.34
12/14/2017,0.7666,112.77
12/15/2017,0.7675,112.36
12/18/2017,0.7658,112.66
12/19/2017,0.7669,112.62
12/20/2017,0.7658,112.95
12/21/2017,0.7666,113.4
12/22/2017,0.7714,113.33
12/26/2017,,113.3
12/27/2017,0.7745,113.2
12/28/2017,0.7791,113.22
12/29/2017,0.78,112.9
1/2/2018,0.7837,
1/3/2018,0.7816,
1/4/2018,0.7835,112.7
1/5/2018,0.7857,112.79
1/8/2018,0.7842,
1/9/2018,0.7854,112.67
1/10/2018,0.7828,112.3
1/11/2018,0.7873,111.75
1/12/2018,0.7885,111.23
1/16/2018,0.7968,110.75
1/17/2018,0.7955,110.32
1/18/2018,0.7964,111.35
1/19/2018,0.8019,111.05
1/22/2018,0.799,110.8
1/23/2018,0.7989,110.96
1/24/2018,0.8016,110.05
1/25/2018,0.8094,109
1/26/2018,,109.75
1/29/2018,0.8096,108.78
1/30/2018,0.807,108.85
1/31/2018,0.8073,108.84
2/1/2018,0.8044,109.18
2/2/2018,0.7997,109.4
2/5/2018,0.7929,109.95
2/6/2018,0.7844,108.7
2/7/2018,0.7883,109.42
2/8/2018,0.7812,109.38
2/9/2018,0.7779,108.84
2/12/2018,0.7834,
2/13/2018,0.787,108.72
2/14/2018,0.7877,107.1
2/15/2018,0.7933,106.58
2/16/2018,0.7965,105.7
2/20/2018,0.7926,106.78
2/21/2018,0.7852,107.5
2/22/2018,0.7806,107.35
2/23/2018,0.7821,106.9
2/26/2018,0.7863,106.5
2/27/2018,0.7847,106.89
2/28/2018,0.7792,107.32
3/1/2018,0.7731,106.68
3/2/2018,0.7756,106.25
3/5/2018,0.7752,105.55
3/6/2018,0.7773,106.35
3/7/2018,0.7804,105.62
3/8/2018,0.783,106.12
3/9/2018,0.7792,106.7
3/12/2018,0.7869,106.62
3/13/2018,0.787,106.36
3/14/2018,0.7871,106.45
3/15/2018,0.7876,106.01
3/16/2018,0.779,105.9
3/19/2018,0.7691,105.83
3/20/2018,0.7703,106.11
3/21/2018,,
3/22/2018,0.7744,105.7
3/23/2018,0.7711,104.9
3/26/2018,0.7723,104.98
3/27/2018,0.7738,105.63
3/28/2018,0.7694,105.48
3/29/2018,0.7665,106.58
3/30/2018,,106.19
4/2/2018,,106.32
4/3/2018,0.7685,105.89
4/4/2018,0.77,106.51
4/5/2018,0.769,106.94
4/6/2018,0.7677,107.17
4/9/2018,0.7691,106.95
4/10/2018,,106.71
4/11/2018,0.7749,107.09
4/12/2018,0.7751,106.82
4/13/2018,0.778,107.33
4/16/2018,0.7769,107.22
4/17/2018,0.7771,107
4/18/2018,0.7771,107.32
4/19/2018,0.7804,107.44
4/20/2018,0.7714,107.49
4/23/2018,0.7673,107.82
4/24/2018,0.7608,108.76
4/25/2018,,109.18
4/26/2018,0.7574,109.37
4/27/2018,0.7545,109.31
4/30/2018,0.757,109.31
5/1/2018,0.754,109.3
5/2/2018,,109.83
